Province/State,date,FIPS,Lat,Long,infections,recovered,deaths,newinfections,newrecovered,newdeaths
South Dakota,2020-05-04,2393429.0,2211.90551155,-4944.277210690001,2631,0,21,43,0,0
South Dakota,2020-05-05,2393429.0,2211.90551155,-4944.27721069,2668,0,21,37,0,0
South Dakota,2020-05-06,2393429.0,2211.9055115500005,-4944.27721069,2721,0,24,53,0,3
South Dakota,2020-05-07,2485617.0,2302.0567240100004,-5142.7126956500015,2780,0,29,59,0,5
South Dakota,2020-05-08,2485617.0,2302.05672401,-5142.71269565,2906,0,31,126,0,2
South Dakota,2020-05-09,2485617.0,2302.056724010001,-5142.712695650001,3145,0,31,239,0,0
South Dakota,2020-05-10,2485617.0,2302.056724010001,-5142.712695649999,3393,0,34,248,0,3
South Dakota,2020-05-11,2485617.0,2302.05672401,-5142.712695649999,3517,0,34,124,0,0
South Dakota,2020-05-12,2485617.0,2302.05672401,-5142.71269565,3614,0,34,97,0,0
South Dakota,2020-05-13,2485617.0,2302.05672401,-5142.71269565,3663,0,39,49,0,5
South Dakota,2020-05-14,2485617.0,2302.0567240100004,-5142.7126956500015,3732,0,39,69,0,0
South Dakota,2020-05-15,2531740.0,2345.40131789,-5242.598184749999,3792,0,43,60,0,4
South Dakota,2020-05-16,2531740.0,2345.4013178900004,-5242.598184750001,3887,0,44,95,0,1
South Dakota,2020-05-17,2531740.0,2345.4013178900004,-5242.598184749999,3959,0,44,72,0,0
South Dakota,2020-05-18,2531740.0,2345.40131789,-5242.598184750001,3987,0,44,28,0,0
South Dakota,2020-05-19,2531740.0,2345.40131789,-5242.59818475,4027,0,44,40,0,0
South Dakota,2020-05-20,2531740.0,2345.4013178900004,-5242.598184750002,4085,0,46,58,0,2
South Dakota,2020-05-21,2531740.0,2345.4013178900004,-5242.598184750001,4177,0,46,92,0,0
South Dakota,2020-05-22,2531740.0,2345.4013178900004,-5242.59818475,4177,0,48,0,0,2
South Dakota,2020-05-23,2531740.0,2345.40131789,-5242.59818475,4356,0,50,179,0,2
South Dakota,2020-05-24,2531740.0,2345.40131789,-5242.598184749999,4464,0,50,108,0,0
South Dakota,2020-05-25,2577811.0,2389.09450174,-5344.2236910500005,4563,0,50,99,0,0
South Dakota,2020-05-26,2577811.0,2389.094501740001,-5344.22369105,4586,0,50,23,0,0
South Dakota,2020-05-27,2577811.0,2389.09450174,-5344.22369105,4653,0,50,67,0,0
South Dakota,2020-05-28,2577811.0,2389.0945017399995,-5344.22369105,4710,0,54,57,0,4
South Dakota,2020-05-29,2577811.0,2389.0945017400004,-5344.223691049999,4793,0,54,83,0,0
South Dakota,2020-05-30,2623856.0,2434.5129661899996,-5443.439145280003,4866,0,59,73,0,5
South Dakota,2020-05-31,2623856.0,2434.51296619,-5443.43914528,4960,0,62,94,0,3
South Dakota,2020-06-01,2669909.0,2477.7071568300003,-5542.627984299999,4993,0,62,33,0,0
South Dakota,2020-06-02,2669909.0,2477.707156829999,-5542.6279843,5034,0,62,41,0,0
South Dakota,2020-06-03,2669909.0,2477.70715683,-5542.6279843,5067,0,62,33,0,0
South Dakota,2020-06-04,2715970.0,2521.381795229999,-5640.415135779999,5162,0,62,95,0,0
South Dakota,2020-06-05,2762003.0,2565.0592062800006,-5743.868587880001,5247,0,64,85,0,2
South Dakota,2020-06-06,2762003.0,2565.059206280001,-5743.8685878800015,5277,0,64,30,0,0
South Dakota,2020-06-07,2762003.0,2565.0592062799997,-5743.86858788,5367,0,65,90,0,1
South Dakota,2020-06-08,2762003.0,2565.0592062800006,-5743.868587880001,5438,0,65,71,0,0
"Spartanburg County, SC",2020-03-09,0.0,0.0,0.0,1,0,0,1,0,0
"Spokane County, WA",2020-03-08,0.0,0.0,0.0,1,0,0,1,0,0
"St. Louis County, MO",2020-03-08,0.0,0.0,0.0,1,0,0,1,0,0
"Suffolk County, MA",2020-03-06,0.0,0.0,0.0,3,1,0,3,1,0
"Suffolk County, MA",2020-03-08,0.0,0.0,0.0,8,1,0,8,1,0
"Suffolk County, NY",2020-03-08,0.0,0.0,0.0,1,0,0,1,0,0
"Summit County, CO",2020-03-06,0.0,0.0,0.0,2,0,0,2,0,0
"Tempe, AZ",2020-02-01,0.0,0.0,0.0,1,0,0,1,0,0
"Tempe, AZ",2020-02-25,0.0,0.0,0.0,1,1,0,1,1,0
Tennessee,2020-03-10,0.0,0.0,0.0,7,0,0,7,0,0
Tennessee,2020-03-11,0.0,0.0,0.0,26,0,0,19,0,0
Tennessee,2020-03-12,0.0,0.0,0.0,18,0,0,-8,0,0
Tennessee,2020-03-14,0.0,0.0,0.0,39,0,0,39,0,0
Tennessee,2020-03-16,0.0,0.0,0.0,52,0,0,52,0,0
Tennessee,2020-03-17,0.0,0.0,0.0,74,0,0,22,0,0
Tennessee,2020-03-18,0.0,0.0,0.0,79,0,0,5,0,0
Tennessee,2020-03-19,0.0,0.0,0.0,154,0,0,75,0,0
Tennessee,2020-03-20,0.0,0.0,0.0,233,0,0,79,0,0
Tennessee,2020-03-21,0.0,0.0,0.0,371,0,1,138,0,1
Tennessee,2020-03-22,4474025.0,3409.084710160001,-8180.328683919998,505,0,2,505,0,2
Tennessee,2020-03-23,4474025.0,3409.084710160001,-8180.328683919998,614,0,2,221,0,0
Tennessee,2020-03-24,4474025.0,3409.0847101600007,-8180.32868392,772,0,2,158,0,0
Tennessee,2020-03-25,4474025.0,3409.084710160001,-8180.328683919998,916,0,3,144,0,1
Tennessee,2020-03-26,4474025.0,3409.084710159999,-8180.328683919998,1097,0,3,181,0,0
Tennessee,2020-03-27,4474025.0,3409.08471016,-8180.32868392,1318,0,6,221,0,3
Tennessee,2020-03-28,4474025.0,3409.084710159999,-8180.328683919998,1511,0,7,193,0,1
Tennessee,2020-03-29,4474025.0,3409.08471016,-8180.328683919999,1720,0,8,209,0,1
Tennessee,2020-03-30,4474025.0,3409.0847101599998,-8180.32868392,1917,0,14,197,0,6
Tennessee,2020-03-31,3767624.0,2904.8300612000003,-6968.997577399999,2391,0,23,474,0,9
Tennessee,2020-04-01,3955886.0,3049.2212945299993,-7315.156022970001,2933,0,24,542,0,1
Tennessee,2020-04-02,4093072.0,3084.3437489600005,-7399.6767815600015,2845,0,36,-88,0,12
Tennessee,2020-04-03,4045977.0,3049.5017029699998,-7312.30797639,3067,0,41,222,0,5
Tennessee,2020-04-04,4093138.0,3086.0040538899984,-7400.147181869999,3322,0,50,255,0,9
Tennessee,2020-04-05,4234397.0,3192.865715879999,-7661.574387839999,3633,0,53,311,0,3
Tennessee,2020-04-06,4517031.0,3409.0847101600007,-8180.32868392,3802,0,65,169,0,12
Tennessee,2020-04-07,4517031.0,3409.0847101600007,-8180.328683920002,4139,0,72,337,0,7
Tennessee,2020-04-08,4469894.0,3372.5286448700003,-8095.25105092,4363,0,80,224,0,8
Tennessee,2020-04-09,4469894.0,3372.528644869999,-8095.251050919999,4634,0,94,271,0,14
Tennessee,2020-04-10,4469894.0,3372.5286448700003,-8095.251050920001,4891,0,98,257,0,4
Tennessee,2020-04-11,4469894.0,3372.52864487,-8095.25105092,5132,0,106,241,0,8
Tennessee,2020-04-12,4469894.0,3372.5286448700003,-8095.25105092,5508,0,106,376,0,0
Tennessee,2020-04-13,4469894.0,3372.528644870001,-8095.25105092,5610,0,109,102,0,3
Tennessee,2020-04-14,4469894.0,3372.5286448700003,-8095.2510509199965,5827,0,124,217,0,15
Tennessee,2020-04-15,4469894.0,3372.528644869999,-8095.25105092,5827,0,124,0,0,0
Tennessee,2020-04-16,4596982.0,3372.5286448699985,-8095.251050919998,6375,0,136,548,0,12
Tennessee,2020-04-17,4596982.0,3372.52864487,-8095.251050919997,6263,0,141,-112,0,5
Tennessee,2020-04-18,4596982.0,3372.52864487,-8095.251050919999,6589,0,142,326,0,1
Tennessee,2020-04-19,4596982.0,3372.5286448699985,-8095.25105092,7070,0,148,481,0,6
Tennessee,2020-04-20,4596982.0,3372.5286448700003,-8095.251050919999,7238,0,152,168,0,4
Tennessee,2020-04-21,4596982.0,3372.528644870001,-8095.251050919997,7394,0,157,156,0,5
Tennessee,2020-04-22,4596982.0,3372.528644869999,-8095.251050920001,7394,0,157,0,0,0
Tennessee,2020-04-24,4596982.0,3372.528644870001,-8095.251050919999,8266,0,171,8266,0,171
Tennessee,2020-04-25,4596982.0,3372.5286448699985,-8095.251050919997,8728,0,169,462,0,-2
Tennessee,2020-04-26,4596982.0,3372.5286448700003,-8095.251050920002,9189,0,177,461,0,8
Tennessee,2020-04-27,4596982.0,3372.52864487,-8095.251050919999,9667,0,181,478,0,4
Tennessee,2020-04-28,4596982.0,3372.5286448700003,-8095.251050920001,9918,0,184,251,0,3
Tennessee,2020-04-29,4596982.0,3372.5286448699994,-8095.25105092,10052,0,188,134,0,4
Tennessee,2020-04-30,4596982.0,3372.52864487,-8095.251050920001,10366,0,195,314,0,7
Tennessee,2020-05-01,4596982.0,3372.5286448700003,-8095.251050919999,10735,0,199,369,0,4
Tennessee,2020-05-02,4596982.0,3372.52864487,-8095.25105092,11891,0,204,1156,0,5
Tennessee,2020-05-03,4596982.0,3372.5286448699985,-8095.251050920001,12661,0,209,770,0,5
Tennessee,2020-05-04,4596982.0,3372.528644870001,-8095.25105092,13177,0,210,516,0,1
Tennessee,2020-05-05,4596982.0,3372.528644869999,-8095.251050920001,13571,0,219,394,0,9
Tennessee,2020-05-06,4596982.0,3372.528644870001,-8095.251050919999,13690,0,226,119,0,7
Tennessee,2020-05-07,4596982.0,3372.52864487,-8095.251050920001,13938,0,239,248,0,13
Tennessee,2020-05-08,4596982.0,3372.52864487,-8095.251050919999,14096,0,238,158,0,-1
Tennessee,2020-05-09,4596982.0,3372.5286448700003,-8095.251050919997,14441,0,242,345,0,4
Tennessee,2020-05-10,4596982.0,3372.5286448699994,-8095.25105092,14768,0,242,327,0,0
Tennessee,2020-05-11,4644119.0,3409.0847101599998,-8180.328683919999,14985,0,243,217,0,1
Tennessee,2020-05-12,4644119.0,3409.0847101599993,-8180.32868392,15544,0,251,559,0,8
Tennessee,2020-05-13,4644119.0,3409.0847101599998,-8180.328683919999,16111,0,266,567,0,15
Tennessee,2020-05-14,4644119.0,3409.0847101599993,-8180.32868392,16370,0,273,259,0,7
Tennessee,2020-05-15,4644119.0,3409.08471016,-8180.32868392,16699,0,287,329,0,14
Tennessee,2020-05-16,4644119.0,3409.0847101599998,-8180.32868392,16960,0,290,261,0,3
Tennessee,2020-05-17,4644119.0,3409.0847101599998,-8180.328683919998,17263,0,295,303,0,5
Tennessee,2020-05-18,4644119.0,3409.0847101599993,-8180.328683919997,17359,0,298,96,0,3
Tennessee,2020-05-19,4644119.0,3409.0847101599998,-8180.328683919999,18011,0,301,652,0,3
Tennessee,2020-05-20,4644119.0,3409.0847101600007,-8180.328683920003,18412,0,305,401,0,4
Tennessee,2020-05-21,4644119.0,3409.0847101600025,-8180.328683919996,18412,0,305,0,0,0
Tennessee,2020-05-22,4644119.0,3409.0847101599993,-8180.328683920001,18961,0,313,549,0,8
Tennessee,2020-05-23,4644119.0,3409.0847101599998,-8180.32868392,19394,0,315,433,0,2
Tennessee,2020-05-24,4644119.0,3409.084710160001,-8180.32868392,19785,0,329,391,0,14
Tennessee,2020-05-25,4644119.0,3409.0847101599998,-8180.328683920001,20111,0,336,326,0,7
Tennessee,2020-05-26,4644119.0,3409.0847101600016,-8180.32868392,20535,0,338,424,0,2
Tennessee,2020-05-27,4644119.0,3409.0847101599998,-8180.328683920001,20895,0,343,360,0,5
Tennessee,2020-05-28,4644119.0,3409.0847101600007,-8180.328683920002,21285,0,353,390,0,10
Tennessee,2020-05-29,4644119.0,3409.0847101599998,-8180.32868392,21679,0,356,394,0,3
Tennessee,2020-05-30,4644119.0,3409.084710160001,-8180.328683919998,22063,0,361,384,0,5
Tennessee,2020-05-31,4644119.0,3409.084710160002,-8180.328683919999,22566,0,364,503,0,3
Tennessee,2020-06-01,4644119.0,3409.0847101599998,-8180.32868392,22566,0,364,0,0,0
Tennessee,2020-06-02,4644119.0,3409.0847101599984,-8180.32868392,22566,0,364,0,0,0
Tennessee,2020-06-03,4644119.0,3409.0847101599984,-8180.328683919998,24342,0,381,1776,0,17
Tennessee,2020-06-04,4644119.0,3409.084710160001,-8180.32868392,24833,0,388,491,0,7
Tennessee,2020-06-05,4644119.0,3409.0847101600016,-8180.328683919999,25190,0,401,357,0,13
Tennessee,2020-06-06,4644119.0,3409.0847101600007,-8180.328683919999,25664,0,408,474,0,7
Tennessee,2020-06-07,4644119.0,3409.084710159999,-8180.328683920001,26177,0,417,513,0,9
Tennessee,2020-06-08,4644119.0,3409.0847101600007,-8180.328683920001,26493,0,418,316,0,1
Texas,2020-03-10,0.0,0.0,0.0,13,0,0,13,0,0
Texas,2020-03-11,0.0,0.0,0.0,43,0,0,30,0,0
Texas,2020-03-12,0.0,0.0,0.0,27,0,0,-16,0,0
Texas,2020-03-14,0.0,0.0,0.0,57,0,0,57,0,0
Texas,2020-03-15,0.0,0.0,0.0,72,0,0,15,0,0
Texas,2020-03-16,0.0,0.0,0.0,85,0,0,13,0,0
Texas,2020-03-17,0.0,0.0,0.0,110,0,1,25,0,1
Texas,2020-03-18,0.0,0.0,0.0,173,0,3,63,0,2
Texas,2020-03-19,0.0,0.0,0.0,260,0,5,87,0,2
Texas,2020-03-20,0.0,0.0,0.0,394,0,5,134,0,0
Texas,2020-03-21,0.0,0.0,0.0,581,0,5,187,0,0
Texas,2020-03-22,12256516.0,8041.803434340001,-25057.879425249997,643,0,7,643,0,7
Texas,2020-03-23,12256516.0,8041.80343434,-25057.879425250012,758,0,9,115,0,2
Texas,2020-03-24,12256516.0,8041.803434340002,-25057.879425249994,955,0,12,197,0,3
Texas,2020-03-25,12256516.0,8041.803434339999,-25057.87942524999,1229,0,15,274,0,3
Texas,2020-03-26,12256516.0,8041.80343434,-25057.879425249994,1563,0,21,334,0,6
Texas,2020-03-27,12256516.0,8041.803434339994,-25057.879425250005,1937,0,26,374,0,5
Texas,2020-03-28,12256516.0,8041.803434339999,-25057.87942524999,2455,0,30,518,0,4
Texas,2020-03-29,12256516.0,8041.803434340001,-25057.879425250005,2792,0,37,337,0,7
Texas,2020-03-30,12256516.0,8041.803434339994,-25057.87942525,3147,0,45,355,0,8
Texas,2020-03-31,6610947.0,4284.6568291700005,-13378.805429000004,3809,0,54,662,0,9
Texas,2020-04-01,6755264.0,4410.7319895,-13764.875282340003,4355,0,66,546,0,12
Texas,2020-04-02,7044718.0,4565.5851294,-14256.489929250003,5069,0,77,714,0,11
Texas,2020-04-03,7238496.0,4700.137108509999,-14651.797929409997,5734,0,100,665,0,23
Texas,2020-04-04,7335048.0,4766.694978589999,-14852.378887870007,6556,0,116,822,0,16
Texas,2020-04-05,7383055.0,4794.800540560001,-14949.378392570006,7209,0,136,653,0,20
Texas,2020-04-06,7624344.0,4958.752697269998,-15456.529078689999,8043,0,150,834,0,14
Texas,2020-04-07,7913666.0,5153.931264920003,-16055.32665975,8925,0,160,882,0,10
Texas,2020-04-08,8106226.0,5278.901112630005,-16454.338184549993,9777,0,189,852,0,29
Texas,2020-04-09,8395526.0,5470.082464909999,-17039.080395450004,11208,0,210,1431,0,21
Texas,2020-04-10,8637057.0,5632.380376080005,-17538.958633800008,12105,0,238,897,0,28
Texas,2020-04-11,8685184.0,5660.803076719998,-17638.71508475,13023,0,266,918,0,28
Texas,2020-04-12,8685184.0,5660.8030767200025,-17638.715084749998,13677,0,283,654,0,17
Texas,2020-04-13,8733529.0,5694.877164380003,-17739.49480674999,14275,0,305,598,0,22
Texas,2020-04-14,8830035.0,5762.5225241299995,-17941.245912500002,15006,0,342,740,0,37
Texas,2020-04-15,8974354.0,5855.207556370002,-18232.3895846,15907,0,375,901,0,33
Texas,2020-04-16,9216135.0,6017.150923429997,-18715.561281809994,16876,0,414,969,0,39
Texas,2020-04-17,9313063.0,6082.294610540001,-18917.21510569999,17849,0,451,973,0,37
Texas,2020-04-18,9361288.0,6113.613870270003,-19012.637367780004,18704,0,476,855,0,25
Texas,2020-04-19,9602503.0,6287.090049999996,-19522.41443858,19260,0,490,556,0,14
Texas,2020-04-20,9602503.0,6287.090050000002,-19522.414438580006,19751,0,507,491,0,17
Texas,2020-04-21,9602503.0,6287.090049999999,-19522.414438579995,20574,0,533,823,0,26
Texas,2020-04-22,9699033.0,6349.522225320001,-19720.902474000006,21321,0,556,747,0,23
Texas,2020-04-24,9885407.0,6410.171017619999,-19922.427742600004,22650,0,604,22650,0,604
Texas,2020-04-25,10030200.0,6510.520329830003,-20223.10198946,23642,0,624,992,0,20
Texas,2020-04-26,10030200.0,6510.520329829997,-20223.10198945999,24153,0,638,511,0,14
Texas,2020-04-27,10030200.0,6510.52032983,-20223.10198946,24967,0,651,814,0,13
Texas,2020-04-28,10078301.0,6544.598163020003,-20323.380495660014,25321,0,666,354,0,15
Texas,2020-04-29,10126700.0,6576.429597219998,-20423.35665714,26357,0,719,1036,0,53
Texas,2020-04-30,10174995.0,6612.7074283,-20523.62997224,27257,0,754,900,0,35
Texas,2020-05-01,10271337.0,6677.756550839996,-20726.449161240005,28727,0,812,1470,0,58
Texas,2020-05-02,10319380.0,6707.566633350002,-20829.701193840006,29692,0,840,965,0,28
Texas,2020-05-03,10367425.0,6742.096902970002,-20930.909688539992,30917,0,863,1225,0,23
Texas,2020-05-04,10367425.0,6742.096902969998,-20930.909688539996,31998,0,878,1081,0,15
Texas,2020-05-05,10415816.0,6770.420800569998,-21028.06735165,32783,0,901,785,0,23
Texas,2020-05-06,10560001.0,6871.343361029995,-21331.697086749995,33912,0,925,1129,0,24
Texas,2020-05-07,10560001.0,6871.343361030003,-21331.697086749988,34928,0,954,1016,0,29
Texas,2020-05-08,10608418.0,6904.079238590003,-21431.051100120007,36036,0,985,1108,0,31
Texas,2020-05-09,10656685.0,6934.56602777,-21530.799664849997,37246,0,1025,1210,0,40
Texas,2020-05-10,10656685.0,6934.566027770002,-21530.799664849997,38394,0,1066,1148,0,41
Texas,2020-05-11,10656685.0,6934.566027769999,-21530.799664849997,39258,0,1094,864,0,28
Texas,2020-05-12,10656685.0,6934.566027770001,-21530.799664850005,40555,0,1117,1297,0,23
Texas,2020-05-13,10705018.0,6966.0615988300015,-21629.39238553,41432,0,1146,877,0,29
Texas,2020-05-14,10705018.0,6966.061598830002,-21629.392385530005,43020,0,1172,1588,0,26
Texas,2020-05-15,10705018.0,6966.061598830002,-21629.392385529998,44480,0,1235,1460,0,63
Texas,2020-05-16,10849385.0,7065.598347500005,-21928.212235199997,45721,0,1280,1241,0,45
Texas,2020-05-17,10849385.0,7065.598347500004,-21928.212235200004,47452,0,1318,1731,0,38
Texas,2020-05-18,10849385.0,7065.5983475,-21928.212235200004,48396,0,1343,944,0,25
Texas,2020-05-19,10849385.0,7065.598347499997,-21928.212235200008,49177,0,1350,781,0,7
Texas,2020-05-20,10897796.0,7096.756127100003,-22027.02982250999,50552,0,1388,1375,0,38
Texas,2020-05-21,10945987.0,7131.286882599999,-22127.71120771,51673,0,1426,1121,0,38
Texas,2020-05-22,10945987.0,7131.2868825999985,-22127.711207709985,53053,0,1460,1380,0,34
Texas,2020-05-23,10945987.0,7131.2868826,-22127.711207709996,53539,0,1470,486,0,10
Texas,2020-05-24,10945987.0,7131.286882599993,-22127.711207710003,54776,0,1478,1237,0,8
Texas,2020-05-25,11042659.0,7197.086324249998,-22330.550322689985,55861,0,1528,1085,0,50
Texas,2020-05-26,11091036.0,7227.085868269996,-22434.791130589998,56409,0,1533,548,0,5
Texas,2020-05-27,11139265.0,7258.542152080002,-22540.179308590003,57230,0,1546,821,0,13
Texas,2020-05-28,11187648.0,7289.908222490003,-22641.702574490002,58542,0,1581,1312,0,35
Texas,2020-05-29,11187648.0,7289.908222489991,-22641.70257448999,60395,0,1611,1853,0,30
Texas,2020-05-30,11187648.0,7289.908222490001,-22641.702574489984,60901,0,1619,506,0,8
Texas,2020-05-31,11235919.0,7319.257901370002,-22742.121238289994,62675,0,1652,1774,0,33
Texas,2020-06-01,11235919.0,7319.257901369996,-22742.121238289976,64652,0,1675,1977,0,23
Texas,2020-06-02,11235919.0,7319.257901369998,-22742.12123828999,65593,0,1683,941,0,8
Texas,2020-06-03,11284154.0,7350.561656959997,-22843.103677289997,67310,0,1716,1717,0,33
Texas,2020-06-04,11284154.0,7350.561656960004,-22843.103677289982,68877,0,1744,1567,0,28
Texas,2020-06-05,11284154.0,7350.561656960003,-22843.10367728999,70555,0,1776,1678,0,32
Texas,2020-06-06,11477114.0,7477.912464370001,-23242.76307857,72548,0,1812,1993,0,36
Texas,2020-06-07,11477114.0,7477.912464370001,-23242.76307856999,74470,0,1833,1922,0,21
Texas,2020-06-08,11477114.0,7477.912464369994,-23242.763078570006,75408,0,1841,938,0,8
"Travis, CA",2020-02-21,0.0,0.0,0.0,5,0,0,5,0,0
"Tulsa County, OK",2020-03-07,0.0,0.0,0.0,1,0,0,1,0,0
US,2020-03-18,0.0,0.0,0.0,1,106,0,1,106,0
US,2020-03-19,0.0,0.0,0.0,1,108,0,0,2,0
US,2020-03-20,0.0,0.0,0.0,1,147,0,0,39,0
US,2020-03-21,0.0,0.0,0.0,1,171,0,0,24,0
US Military,2020-04-21,0.0,0.0,0.0,5335,0,22,5335,0,22
"Ulster County, NY",2020-03-08,0.0,0.0,0.0,1,0,0,1,0,0
"Umatilla, OR",2020-03-02,0.0,0.0,0.0,1,0,0,1,0,0
"Unassigned Location, VT",2020-03-08,0.0,0.0,0.0,1,0,0,1,0,0
"Unassigned Location, WA",2020-03-06,0.0,0.0,0.0,5,0,0,5,0,0
United States Virgin Islands,2020-03-18,0.0,0.0,0.0,2,0,0,2,0,0
United States Virgin Islands,2020-03-20,0.0,0.0,0.0,3,0,0,3,0,0
United States Virgin Islands,2020-03-21,0.0,0.0,0.0,6,0,0,3,0,0
"Unknown Location, MA",2020-03-08,0.0,0.0,0.0,1,0,0,1,0,0
Utah,2020-03-10,0.0,0.0,0.0,2,0,0,2,0,0
Utah,2020-03-11,0.0,0.0,0.0,9,0,0,7,0,0
Utah,2020-03-12,0.0,0.0,0.0,5,0,0,-4,0,0
Utah,2020-03-14,0.0,0.0,0.0,10,0,0,10,0,0
Utah,2020-03-15,0.0,0.0,0.0,28,0,0,18,0,0
Utah,2020-03-16,0.0,0.0,0.0,39,0,0,11,0,0
Utah,2020-03-17,0.0,0.0,0.0,51,0,0,12,0,0
Utah,2020-03-19,0.0,0.0,0.0,80,0,0,80,0,0
Utah,2020-03-20,0.0,0.0,0.0,78,0,0,-2,0,0
Utah,2020-03-21,0.0,0.0,0.0,136,0,0,58,0,0
Utah,2020-03-22,1421841.0,1149.4108807200003,-3236.2855688000004,162,0,1,162,0,1
Utah,2020-03-23,1421841.0,1149.41088072,-3236.2855687999995,257,0,1,95,0,0
Utah,2020-03-24,1421841.0,1149.41088072,-3236.285568799999,298,0,1,41,0,0
Utah,2020-03-25,1421841.0,1149.41088072,-3236.285568799999,340,0,1,42,0,0
Utah,2020-03-26,1421841.0,1149.41088072,-3236.2855688000004,396,0,1,56,0,0
Utah,2020-03-27,1421841.0,1149.41088072,-3236.2855688,472,0,1,76,0,0
Utah,2020-03-28,1421841.0,1149.4108807199998,-3236.2855688,602,0,1,130,0,0
Utah,2020-03-29,1421841.0,1149.41088072,-3236.2855688,720,0,2,118,0,1
Utah,2020-03-30,1421841.0,1149.41088072,-3236.2855688,804,0,4,84,0,2
Utah,2020-03-31,686436.0,597.66212711,-1674.8234026999999,888,0,5,84,0,1
Utah,2020-04-01,686436.0,597.66212711,-1674.8234026999999,888,0,5,0,0,0
Utah,2020-04-02,784474.0,675.2449227099999,-1897.1348148999998,1092,0,7,204,0,2
Utah,2020-04-03,931549.0,791.2119416100002,-2231.9010619,1255,0,7,185,0,0
Utah,2020-04-04,931549.0,791.21194161,-2231.9010619,1435,0,8,180,0,1
Utah,2020-04-05,1021598.0,791.2119416100002,-2231.9010618999996,1608,0,8,173,0,0
Utah,2020-04-06,1021598.0,791.21194161,-2231.9010619000005,1685,0,13,77,0,5
Utah,2020-04-07,972545.0,753.9319063600001,-2118.3963639,1746,0,13,66,0,0
Utah,2020-04-08,972545.0,753.93190636,-2118.3963639000003,1855,0,13,109,0,0
Utah,2020-04-09,972545.0,753.9319063600001,-2118.3963639000003,1856,0,13,1,0,0
Utah,2020-04-10,972545.0,753.9319063600001,-2118.3963639,2103,0,17,247,0,4
Utah,2020-04-11,882496.0,753.9319063600001,-2118.3963639,2207,0,23,104,0,6
Utah,2020-04-12,882496.0,753.9319063600001,-2118.3963639000003,2303,0,18,96,0,0
Utah,2020-04-13,882496.0,753.9319063600001,-2118.3963639,2363,0,13,64,0,0
Utah,2020-04-14,972545.0,753.9319063600001,-2118.3963639,2417,0,18,54,0,5
Utah,2020-04-15,972545.0,753.93190636,-2118.3963639,2548,0,20,131,0,2
Utah,2020-04-16,1021602.0,753.8894416100001,-2118.4234619,2683,0,20,135,0,0
Utah,2020-04-17,580433.0,401.11935965,-1119.2595313000002,2793,0,23,181,0,3
Utah,2020-04-18,580433.0,401.11935965,-1119.2595313,2917,0,25,124,0,2
Utah,2020-04-19,433320.0,520.18720149,-1448.9914146,3069,0,27,393,0,4
Utah,2020-04-20,433320.0,520.18720149,-1448.9914145999999,3213,0,28,144,0,1
Utah,2020-04-21,433320.0,520.1872014899999,-1448.9914146,3297,0,32,84,0,4
Utah,2020-04-22,433320.0,520.18720149,-1448.9914145999999,3445,0,32,148,0,0
Utah,2020-04-24,523369.0,520.1872014899999,-1448.9914145999999,3612,0,35,3612,0,35
Utah,2020-04-25,523369.0,520.1872014899999,-1448.9914145999999,3782,0,39,170,0,4
Utah,2020-04-26,523369.0,520.18720149,-1448.9914146,3948,0,41,166,0,2
Utah,2020-04-27,523369.0,520.1872014899999,-1448.9914146,4123,0,41,175,0,0
Utah,2020-04-28,523369.0,520.18720149,-1448.9914145999999,4236,0,41,113,0,0
Utah,2020-04-29,523369.0,520.18720149,-1448.9914146000003,4345,0,41,109,0,0
Utah,2020-04-30,523369.0,520.18720149,-1448.9914146,4497,0,45,152,0,4
Utah,2020-05-01,523369.0,520.18720149,-1448.9914145999996,4672,0,46,175,0,1
Utah,2020-05-02,523369.0,520.18720149,-1448.9914146,4828,0,46,156,0,0
Utah,2020-05-03,523369.0,520.18720149,-1448.9914145999999,4985,0,49,157,0,3
Utah,2020-05-04,523369.0,520.18720149,-1448.9914145999999,5175,0,50,190,0,1
Utah,2020-05-05,523369.0,520.18720149,-1448.9914145999999,5317,0,50,142,0,0
Utah,2020-05-06,523369.0,520.18720149,-1448.9914146000003,5449,0,56,132,0,6
Utah,2020-05-07,523369.0,520.18720149,-1448.9914146,5595,0,58,146,0,2
Utah,2020-05-08,523369.0,520.18720149,-1448.9914146,5724,0,61,129,0,3
Utah,2020-05-09,523369.0,520.18720149,-1448.9914146,5919,0,61,195,0,0
Utah,2020-05-10,523369.0,520.18720149,-1448.9914145999999,6103,0,66,184,0,5
Utah,2020-05-11,523369.0,520.18720149,-1448.9914145999999,6251,0,67,148,0,1
Utah,2020-05-12,523369.0,520.18720149,-1448.9914146,6362,0,68,111,0,1
Utah,2020-05-13,523369.0,520.18720149,-1448.9914145999999,6432,0,73,70,0,5
Utah,2020-05-14,523369.0,520.18720149,-1448.9914145999999,6620,0,75,188,0,2
Utah,2020-05-15,523369.0,520.18720149,-1448.9914145999999,6749,0,75,129,0,0
Utah,2020-05-16,523369.0,520.1872014899999,-1448.9914145999999,6913,0,77,164,0,2
Utah,2020-05-17,523369.0,520.18720149,-1448.9914146,7068,0,78,155,0,1
Utah,2020-05-18,523369.0,520.18720149,-1448.9914146,7238,0,80,170,0,2
